device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832570573,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832576328,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832582097,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.266,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832587867,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832593643,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832599403,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,35832605172,0,0,0.000,0.000,0.000,0.000,
