device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,3,60.002,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981180619,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981186647,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981192680,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981198692,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.712,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981204723,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,60.072,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981210746,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.782,1981216781,0,0,0.000,0.000,0.000,0.000,
