device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286830637,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286836410,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286842197,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286847968,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286853741,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286859502,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286865275,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37286865275,0,0,0.000,0.000,0.000,0.000,
